record_id,object_type,properties,source_file,record_type,created_date,last_modified_date
00EOv000008yEBsMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Account_Executive_DACH', 'Id': '00EOv000008yEBsMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Account Executive - DACH', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBkMAM', 'RollupDescription': 'AE, DACH', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBsMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBtMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Account_Executive_Europe', 'Id': '00EOv000008yEBtMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Account Executive - Europe', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBlMAM', 'RollupDescription': 'AE, Europe', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBtMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBrMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Account_Executive_UK_Ireland', 'Id': '00EOv000008yEBrMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Account Executive - UK Ireland', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBjMAM', 'RollupDescription': 'AE, UKI', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBrMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBqMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Account_Executive_US_Central', 'Id': '00EOv000008yEBqMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Account Executive - US Central', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBiMAM', 'RollupDescription': 'AE, US Central', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBqMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBpMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Account_Executive_US_East', 'Id': '00EOv000008yEBpMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Account Executive - US East', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBhMAM', 'RollupDescription': 'AE, US East', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBpMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBoMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Account_Executive_US_West', 'Id': '00EOv000008yEBoMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Account Executive - US West', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBgMAM', 'RollupDescription': 'AE, US West', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBoMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBZMA2,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Chief_Revenue_Officer', 'Id': '00EOv000008yEBZMA2', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Chief Revenue Officer', 'OpportunityAccessForAccountOwner': 'Edit', 'RollupDescription': 'CRO', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBZMA2}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEC6MAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Customer_Success_Manager', 'Id': '00EOv000008yEC6MAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Customer Success Manager', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBmMAM', 'RollupDescription': 'CSM', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEC6MAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBmMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Director_Customer_Success', 'Id': '00EOv000008yEBmMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Director Customer Success', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBdMAM', 'RollupDescription': 'Dir, Customer Success', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBmMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBnMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Director_Marketing', 'Id': '00EOv000008yEBnMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Director Marketing', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBeMAM', 'RollupDescription': 'Dir, Marketing', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBnMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBkMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Director_Sales_DACH', 'Id': '00EOv000008yEBkMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Director Sales - DACH', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBbMAM', 'RollupDescription': 'Dir Sales, DACH', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBkMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBlMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Director_Sales_Europe', 'Id': '00EOv000008yEBlMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Director Sales - Europe', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBbMAM', 'RollupDescription': 'Dir Sales, EU', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBlMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBjMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Director_Sales_UK_Ireland', 'Id': '00EOv000008yEBjMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Director Sales - UK Ireland', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBbMAM', 'RollupDescription': 'Dir Sales, UKI', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBjMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBiMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Director_Sales_US_Central', 'Id': '00EOv000008yEBiMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Director Sales - US Central', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBaMAM', 'RollupDescription': 'Dir Sales, US Central', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBiMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBhMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Director_Sales_US_East', 'Id': '00EOv000008yEBhMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Director Sales - US East', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBaMAM', 'RollupDescription': 'Dir Sales, US East', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBhMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBgMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Director_Sales_US_West', 'Id': '00EOv000008yEBgMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Director Sales - US West', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBaMAM', 'RollupDescription': 'Dir Sales, US West', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBgMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEC7MAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Revenue_Operations_Specialist', 'Id': '00EOv000008yEC7MAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Revenue Operations Specialist', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBfMAM', 'RollupDescription': 'RevOps Specialist', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEC7MAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEByMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Sales_Development_Representative_DACH', 'Id': '00EOv000008yEByMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Sales Development Representative - DACH', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBkMAM', 'RollupDescription': 'SDR, DACH', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEByMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBzMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Sales_Development_Representative_Europe', 'Id': '00EOv000008yEBzMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Sales Development Representative - Europe', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBlMAM', 'RollupDescription': 'SDR, EU', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBzMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBxMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Sales_Development_Representative_UK_Ireland', 'Id': '00EOv000008yEBxMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Sales Development Representative - UK Ireland', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBjMAM', 'RollupDescription': 'SDR, UKI', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBxMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBwMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Sales_Development_Representative_US_Central', 'Id': '00EOv000008yEBwMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Sales Development Representative - US Central', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBiMAM', 'RollupDescription': 'SDR, US Central', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBwMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBvMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Sales_Development_Representative_US_East', 'Id': '00EOv000008yEBvMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Sales Development Representative - US East', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBhMAM', 'RollupDescription': 'SDR, US East', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBvMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEBuMAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Sales_Development_Representative_US_West', 'Id': '00EOv000008yEBuMAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Sales Development Representative - US West', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBgMAM', 'RollupDescription': 'SDR, US West', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEBuMAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
00EOv000008yEC4MAM,Userrole,"{'CaseAccessForAccountOwner': 'Edit', 'ContactAccessForAccountOwner': 'Edit', 'DeveloperName': 'Sales_Engineer_DACH', 'Id': '00EOv000008yEC4MAM', 'LastModifiedById': '005fI0000048bP9QAI', 'LastModifiedDate': '2025-07-17T01:25:40.000+0000', 'MayForecastManagerShare': 'false', 'Name': 'Sales Engineer - DACH', 'OpportunityAccessForAccountOwner': 'Edit', 'ParentRoleId': '00EOv000008yEBkMAM', 'RollupDescription': 'SE, DACH', 'SystemModstamp': '2025-07-17T01:25:40.000+0000', 'attributes': '{type=UserRole, url=/services/data/v63.0/sobjects/UserRole/00EOv000008yEC4MAM}'}",/Users/shivanishukla/salesforce-kg-project/SF Data/masterdata/UserRole.csv,,,2025-07-17T01:25:40+00:00
